Order No.,Order Initiation,Customer ID,Product ID,Order Delivery,Export Class,Sale($),Lead Time,Quantity Sold,Discount,Revenue, Net Revenue ,Profit,Rating
3056,14-Feb-20,14215,10001216,02/07/2020,Middle Class,611,139,32,0.3,84929,59450,381,Best
3386,31-Mar-20,13885,10003247,11/10/2020,Premium Class,501,194,46,0,97194,97194,261,Average
4362,20-Mar-20,13450,10003837,07/09/2020,First Class,635,171,125,0.3,108585,76010,373,Best
4667,26-Feb-20,15955,10002350,17/07/2020,Premium Class,599,142,72,0,85058,85058,383,Best
3411,17-Apr-20,19375,10000397,22/07/2020,Premium Class,990,96,283,0,95040,95040,118,Good
4959,23-Feb-20,17755,10004001,19/10/2020,Middle Class,871,239,221,0,208169,208169,27,Best
3571,18-Apr-20,12685,10001534,19/10/2020,Premium Class,830,184,228,0.3,152720,106904,311,Average
4767,23-Apr-20,15610,10002379,12/06/2020,Premium Class,873,50,171,0,43650,43650,137,Best
4666,05-Mar-20,19855,10000526,29/10/2020,Premium Class,961,238,252,0,228718,228718,18,Best
3056,09-Feb-20,21175,10001977,23/11/2020,Premium Class,711,288,76,0,204768,204768,217,Average
3125,12-Apr-20,11455,10003660,05/08/2020,Premium Class,810,115,376,0.3,93150,65205,320,Average
3250,23-Jan-20,15565,10001267,06/11/2020,Premium Class,747,288,109,0.3,215136,150595,159,Average
4257,26-Apr-20,19210,10002741,21/06/2020,Premium Class,631,56,8,0,35336,35336,270,Good
4773,22-Mar-20,11680,10001471,26/12/2020,First Class,578,279,299,0,161262,161262,211,Good
4663,25-Apr-20,15235,10001972,26/11/2020,Premium Class,866,215,378,0,186190,186190,281,Average
4062,16-Mar-20,12070,10003464,22/11/2020,First Class,733,251,59,0,183983,183983,236,Best
3209,02-Jan-20,18460,10004438,12/06/2020,First Class,661,162,295,0.1,107082,96374,116,Average
3764,11-Mar-20,10975,10004586,23/10/2020,First Class,657,226,310,0.3,148482,103937,125,Average
4565,01-Jan-20,16330,10004908,26/12/2020,Middle Class,879,360,270,0,316440,316440,431,Good
3009,01-Jan-20,14605,10004495,10/09/2020,Premium Class,974,253,391,0,246422,246422,124,Average
4482,28-Feb-20,18625,10000418,09/10/2020,Same Day,732,224,84,0,163968,163968,460,Good
3657,23-Jan-20,18010,10004600,13/06/2020,Premium Class,612,142,72,0.3,86904,60833,486,Good
3280,01-Jan-20,11230,10004040,14/10/2020,Premium Class,826,287,240,0,237062,237062,282,Good
3202,25-Mar-20,15775,10001615,06/06/2020,Premium Class,909,73,127,0,66357,66357,161,Average
3338,04-Feb-20,10090,10001299,24/10/2020,Premium Class,819,263,222,0,215397,215397,226,Best
3223,10-Mar-20,10450,10004260,09/10/2020,Premium Class,956,213,114,0,203628,203628,475,Good
3495,13-Apr-20,17860,10004773,13/10/2020,Premium Class,515,183,128,0,94245,94245,284,Average
4009,25-Feb-20,13250,10001787,25/11/2020,First Class,583,274,137,0,159742,159742,186,Best
4753,03-Apr-20,13990,10002957,02/07/2020,Middle Class,799,90,276,0,71910,71910,418,Average
4362,29-Feb-20,13765,10001883,25/11/2020,Premium Class,994,270,384,0.3,268380,187866,370,Best
3797,24-Feb-20,20230,10001644,06/11/2020,Premium Class,674,256,235,0,172544,172544,8,Average
3727,15-Jan-20,15715,10000407,16/06/2020,Middle Class,745,153,281,0,113985,113985,131,Good
4222,03-Jan-20,10615,10000420,27/08/2020,Premium Class,544,237,191,0,128928,128928,76,Best
4363,25-Feb-20,16015,10004846,24/10/2020,Premium Class,598,242,172,0,144716,144716,263,Average
4993,01-Apr-20,12415,10003567,06/07/2020,Premium Class,556,96,260,0.3,53376,37363,365,Best
3505,22-Jan-20,16030,10002301,22/07/2020,First Class,618,182,225,0,112476,112476,152,Good
4591,13-Feb-20,17215,10003095,11/12/2020,Same Day,861,302,124,0,260022,260022,149,Best
3630,20-Apr-20,20800,10004912,22/07/2020,Middle Class,636,93,122,0.3,59148,41404,315,Average
4327,06-Jan-20,10705,10000799,08/09/2020,First Class,711,246,78,0.3,174906,122434,311,Average
3735,24-Apr-20,19510,10004609,29/09/2020,Premium Class,581,158,203,0.3,91798,64259,429,Best
3069,21-Feb-20,11995,10003171,03/07/2020,Premium Class,546,133,139,0.3,72618,50833,108,Average
3393,03-Jan-20,17590,10000595,06/06/2020,Premium Class,722,155,81,0,111910,111910,14,Good
3267,04-Mar-20,12610,10003399,12/11/2020,Premium Class,505,253,190,0,127765,127765,392,Good
4355,06-Apr-20,16525,10002428,04/12/2020,First Class,654,242,167,0,158268,158268,178,Average
4579,02-Jan-20,20980,10001128,01/06/2020,Premium Class,502,151,195,0,75802,75802,295,Average
4294,13-Mar-20,11080,10001033,24/12/2020,Premium Class,847,286,157,0.3,242242,169569,227,Best
4112,21-Apr-20,17260,10000474,26/09/2020,First Class,527,158,128,0.3,83266,58286,263,Average
4470,04-Feb-20,10120,10002963,01/07/2020,First Class,856,148,6,0.1,126688,114019,280,Best
3815,15-Mar-20,11200,10000193,30/10/2020,Premium Class,554,229,329,0,126866,126866,182,Good
3900,11-Jan-20,20245,10000962,12/07/2020,Premium Class,608,183,363,0,111264,111264,343,Average
3280,13-Apr-20,11255,10002867,21/12/2020,Premium Class,764,252,0,0,192528,192528,118,Good
3900,08-Feb-20,19345,10002916,29/07/2020,Premium Class,838,172,73,0,144136,144136,387,Good
3625,24-Apr-20,21850,10004152,14/11/2020,First Class,980,204,26,0,199920,199920,449,Best
3087,18-Apr-20,21625,10000672,14/12/2020,Middle Class,830,240,354,0,199200,199200,46,Average
4312,22-Apr-20,10870,10002598,19/11/2020,Premium Class,610,211,280,0.3,128710,90097,49,Best
4593,09-Feb-20,19435,10004610,28/08/2020,Premium Class,620,201,56,0.3,124620,87234,339,Good
3918,01-Jan-20,16285,10000320,21/11/2020,Premium Class,670,325,342,0.3,217750,152425,72,Average
3344,24-Feb-20,15820,10003535,30/06/2020,Premium Class,616,127,335,0,78232,78232,118,Best
4020,18-Apr-20,15100,10003919,30/10/2020,Middle Class,517,195,327,0,100815,100815,11,Good
3826,20-Feb-20,18805,10000174,07/11/2020,Premium Class,584,261,10,0,152424,152424,154,Best
4762,18-Apr-20,19600,10002703,31/07/2020,Premium Class,555,104,149,0,57720,57720,429,Best
4857,06-Jan-20,10930,10002415,15/08/2020,Same Day,801,222,243,0.3,177822,124475,133,Average
3887,08-Mar-20,17410,10000657,21/07/2020,Middle Class,732,135,184,0.3,98820,69174,3,Best
4505,29-Jan-20,13555,10004996,07/09/2020,Middle Class,549,222,33,0.3,121878,85315,84,Good
3531,19-Mar-20,17620,10003363,07/09/2020,Premium Class,546,172,307,0,93912,93912,379,Best
4560,15-Feb-20,13375,10002305,22/08/2020,Premium Class,569,189,358,0,107541,107541,73,Good
4781,26-Jan-20,11440,10000990,22/12/2020,Premium Class,950,331,329,0,314450,314450,195,Best
4754,25-Apr-20,13405,10001608,22/12/2020,Premium Class,804,241,264,0,193764,193764,196,Best
4827,19-Jan-20,21310,10000112,27/12/2020,First Class,924,343,321,0,316932,316932,215,Good
4097,06-Mar-20,11005,10004120,11/10/2020,Middle Class,773,219,166,0,169287,169287,454,Best
3608,11-Feb-20,16195,10003476,02/12/2020,Premium Class,615,295,254,0,181425,181425,429,Best
3193,20-Jan-20,17335,10002859,14/11/2020,First Class,647,299,76,0,193453,193453,236,Best
3812,14-Mar-20,18220,10001947,11/06/2020,Middle Class,985,89,2,0,87665,87665,320,Average
4704,06-Mar-20,17485,10001982,04/07/2020,Premium Class,856,120,381,0,102720,102720,432,Average
3546,20-Jan-20,20320,10003484,28/06/2020,First Class,843,160,68,0.3,134880,94416,429,Good
4489,05-Jan-20,21415,10000007,16/10/2020,Premium Class,993,285,11,0,283005,283005,160,Good
3541,15-Jan-20,15625,10000552,18/11/2020,Premium Class,865,308,99,0,266420,266420,287,Average
4798,18-Apr-20,18835,10004062,02/12/2020,Premium Class,890,228,300,0.1,202920,182628,198,Best
4935,27-Jan-20,19420,10000321,29/11/2020,Premium Class,531,307,7,0.3,163017,114112,5,Good
4495,16-Apr-20,20935,10002134,08/10/2020,Middle Class,636,175,385,0.3,111300,77910,153,Good
4551,04-Apr-20,11125,10004071,24/07/2020,Middle Class,864,111,232,0.3,95904,67133,185,Good
4717,14-Apr-20,13825,10004039,03/12/2020,Premium Class,803,233,115,0.3,187099,130969,165,Average
4665,31-Jan-20,11575,10001725,12/07/2020,First Class,506,163,391,0.3,82478,57735,341,Average
4794,27-Jan-20,13505,10004269,19/10/2020,Premium Class,856,266,128,0,227696,227696,250,Good
4238,10-Apr-20,16570,10003007,07/11/2020,Premium Class,636,211,296,0,134196,134196,175,Average
4128,22-Feb-20,20260,10002522,09/12/2020,Middle Class,516,291,23,0,150156,150156,58,Best
3357,05-Jan-20,12295,10004859,13/07/2020,Premium Class,816,190,228,0,155040,155040,336,Good
3845,01-Mar-20,20605,10002558,23/07/2020,Middle Class,576,144,293,0,82944,82944,471,Best
4742,07-Feb-20,21010,10001731,22/09/2020,Premium Class,593,228,153,0,135204,135204,243,Good
4490,01-Feb-20,13810,10004782,22/07/2020,Premium Class,710,172,397,0.3,122120,85484,81,Good
4197,22-Jan-20,18040,10000432,24/12/2020,Middle Class,618,337,172,0.3,208266,145786,171,Best
4520,21-Feb-20,12580,10004409,05/11/2020,Premium Class,542,258,83,0,139836,139836,478,Average
3094,18-Feb-20,10750,10001031,26/11/2020,First Class,890,282,64,0,250980,250980,104,Best
4975,11-Mar-20,19240,10000476,10/06/2020,Premium Class,528,91,384,0,48048,48048,104,Best
4265,03-Apr-20,20380,10002987,20/11/2020,Premium Class,604,231,281,0,139524,139524,142,Average
3218,01-Jan-20,11935,10001571,26/10/2020,Premium Class,993,299,224,0.3,296907,207835,436,Good
4760,01-May-20,14695,10003026,24/08/2020,Premium Class,564,115,266,0,64860,64860,196,Average
3979,20-Jan-20,21250,10001034,31/10/2020,Middle Class,831,285,138,0,236835,236835,172,Good
3139,10-Mar-20,15865,10000521,21/07/2020,Premium Class,744,133,342,0,98952,98952,15,Good
4160,23-Jan-20,20575,10003002,30/06/2020,Premium Class,675,159,0,0,107325,107325,8,Best
4671,19-Mar-20,17200,10000730,20/06/2020,Same Day,778,93,242,0.3,72354,50648,488,Good
4413,09-Feb-20,19315,10004983,15/08/2020,Premium Class,796,188,202,0,149648,149648,362,Average
4179,02-Apr-20,12910,10001332,21/08/2020,First Class,764,141,314,0.3,107724,75407,36,Best
3624,17-Jan-20,21220,10001874,25/12/2020,Premium Class,586,343,269,0,200998,200998,301,Best
3621,24-Mar-20,17170,10000494,13/10/2020,First Class,502,203,88,0,101906,101906,441,Good
4050,06-Mar-20,12515,10003469,15/09/2020,First Class,669,193,112,0,129117,129117,294,Best
4008,04-Apr-20,18580,10003179,14/06/2020,Middle Class,653,71,116,0.3,46363,32454,254,Good
3065,19-Feb-20,11635,10003606,26/12/2020,Premium Class,534,311,56,0,166074,166074,329,Best
4215,12-Jan-20,12235,10003298,16/10/2020,First Class,941,278,4,0.3,261598,183119,446,Average
4376,29-Jan-20,13780,10003537,02/09/2020,Premium Class,722,217,293,0.3,156674,109672,454,Good
3771,09-Jan-20,16450,10000069,13/11/2020,Premium Class,965,309,226,0.3,298185,208730,297,Average
3584,30-Apr-20,11350,10004733,01/09/2020,First Class,930,124,158,0.3,115320,80724,427,Average
4068,22-Jan-20,10300,10004814,28/07/2020,Premium Class,913,188,192,0,171644,171644,140,Average
3493,29-Mar-20,17635,10002301,20/06/2020,Middle Class,609,83,137,0,50547,50547,123,Best
4034,03-Jan-20,21385,10004318,18/11/2020,Same Day,676,320,284,0,216320,216320,337,Average
3497,14-Feb-20,15295,10004164,15/09/2020,Premium Class,580,214,152,0.3,124120,86884,237,Good
4562,17-Feb-20,21265,10001539,19/07/2020,Premium Class,711,153,148,0.3,108783,76148,390,Good
4762,04-Mar-20,20170,10002789,01/10/2020,Premium Class,724,211,148,0.3,152764,106935,326,Average
3366,27-Apr-20,12700,10004828,11/12/2020,Premium Class,672,228,129,0,153216,153216,405,Average
3596,07-Jan-20,15025,10001770,27/11/2020,Premium Class,716,325,158,0,232700,232700,185,Good
4674,04-Mar-20,18310,10004904,07/07/2020,Premium Class,876,125,176,0,109500,109500,83,Best
4011,26-Apr-20,19525,10002396,02/09/2020,Premium Class,511,129,19,0,65919,65919,347,Good
4127,30-Jan-20,21295,10002331,19/10/2020,Premium Class,505,263,38,0.3,132815,92971,494,Good
3338,12-Jan-20,20785,10001090,17/06/2020,Premium Class,599,157,132,0,94043,94043,486,Average
4583,09-Jan-20,11410,10004218,20/09/2020,Premium Class,758,255,191,0,193290,193290,171,Best
3870,24-Feb-20,20680,10001619,04/12/2020,Premium Class,852,284,127,0,241968,241968,292,Best
3488,07-Mar-20,13135,10000246,28/07/2020,Premium Class,847,143,179,0.8,121121,24224,109,Good
3670,30-Jan-20,14350,10001461,15/12/2020,First Class,732,320,373,0,234240,234240,277,Good
4459,14-Feb-20,17530,10004165,16/10/2020,Premium Class,945,245,253,0,231525,231525,151,Average
4299,13-Feb-20,19555,10001028,17/12/2020,First Class,750,308,273,0,231000,231000,54,Good
3706,26-Apr-20,14515,10003535,18/09/2020,Premium Class,865,145,184,0,125425,125425,474,Average
4297,13-Mar-20,16135,10001085,27/10/2020,Premium Class,691,228,104,0,157548,157548,400,Average
3184,04-Apr-20,13240,10003481,06/07/2020,Premium Class,671,93,236,0.3,62403,43682,178,Average
4680,12-Apr-20,17950,10002606,03/11/2020,Premium Class,737,205,288,0.3,151085,105760,497,Average
3756,17-Feb-20,13330,10003731,10/07/2020,Same Day,892,144,291,0.3,128448,89914,177,Good
4813,08-Apr-20,18025,10001962,28/07/2020,Middle Class,606,111,115,0.3,67266,47086,437,Best
3834,05-Jan-20,12940,10003798,31/12/2020,Premium Class,869,361,99,0.3,313709,219596,389,Good
3215,17-Feb-20,13015,10002704,19/08/2020,Middle Class,574,184,163,0,105616,105616,109,Best
3866,28-Feb-20,11965,10002942,17/09/2020,Premium Class,606,202,181,0,122412,122412,179,Best
4885,04-Apr-20,10250,10001016,01/08/2020,Premium Class,595,119,137,0.3,70805,49564,43,Good
4796,30-Mar-20,13345,10001553,23/07/2020,Premium Class,637,115,269,0.1,73255,65930,105,Average
3550,31-Jan-20,21715,10001215,18/09/2020,First Class,529,231,208,0,122199,122199,11,Good
4996,31-Mar-20,12370,10002499,13/08/2020,Premium Class,949,135,113,0,128115,128115,163,Best
4989,18-Apr-20,11275,10003215,19/07/2020,Premium Class,566,92,199,0,52072,52072,391,Good
4778,06-Apr-20,14845,10002945,12/09/2020,Same Day,789,159,54,0,125451,125451,422,Good
4868,27-Jan-20,11155,10002766,20/10/2020,Middle Class,513,267,115,0,136971,136971,212,Best
4497,25-Apr-20,14140,10004434,29/09/2020,Premium Class,514,157,14,0,80698,80698,209,Average
4452,16-Mar-20,17995,10000711,07/11/2020,Middle Class,564,236,35,0,133104,133104,184,Best
4993,05-Apr-20,10555,10001120,20/06/2020,First Class,702,76,123,0,53352,53352,365,Good
3081,19-Apr-20,14575,10004655,30/09/2020,First Class,911,164,64,0,149404,149404,226,Good
3036,15-Jan-20,16045,10004360,24/12/2020,First Class,568,344,354,0,195392,195392,5,Average
3025,05-Mar-20,17875,10000199,23/08/2020,Premium Class,851,171,220,0,145521,145521,339,Best
4810,06-Mar-20,20425,10001127,16/09/2020,Premium Class,838,194,53,0,162572,162572,258,Average
4922,31-Jan-20,16000,10001227,28/08/2020,Premium Class,808,210,261,0,169680,169680,75,Average
4634,03-Jan-20,12955,10000229,30/06/2020,First Class,931,179,255,0,166649,166649,162,Good
4696,22-Jan-20,21475,10002853,31/08/2020,Premium Class,898,222,284,0,199356,199356,439,Average
3510,08-Mar-20,20350,10004022,03/08/2020,First Class,665,148,91,0,98420,98420,373,Good
4454,10-Apr-20,19450,10004248,13/09/2020,First Class,998,156,279,0,155688,155688,465,Best
3813,16-Jan-20,11215,10001363,06/06/2020,Premium Class,841,142,139,0,119422,119422,277,Best
3891,12-Feb-20,16405,10003876,20/06/2020,Premium Class,769,129,158,0.3,99201,69441,471,Good
3313,15-Mar-20,15310,10004007,28/06/2020,First Class,919,105,132,0,96495,96495,449,Best
4399,08-Apr-20,14050,10003894,17/06/2020,Middle Class,868,70,81,0.3,60760,42532,80,Good
3308,31-Jan-20,14110,10001570,19/09/2020,Premium Class,745,232,382,0,172840,172840,77,Good
4036,23-Feb-20,15460,10003930,13/10/2020,Premium Class,780,233,230,0,181740,181740,222,Good
4729,05-Apr-20,11845,10000232,04/12/2020,First Class,954,243,386,0,231822,231822,132,Best
3378,25-Feb-20,14410,10001972,18/12/2020,Premium Class,819,297,313,0,243243,243243,418,Good
4129,04-Jan-20,19090,10004587,10/12/2020,First Class,503,341,255,0,171523,171523,76,Good
4485,18-Apr-20,15130,10001366,10/06/2020,First Class,744,53,101,0,39432,39432,479,Good
3777,17-Apr-20,10030,10000216,10/10/2020,Premium Class,541,176,50,0,95216,95216,454,Best
4993,07-Jan-20,12475,10001047,12/11/2020,Middle Class,632,310,300,0,195920,195920,300,Best
3449,18-Mar-20,13195,10003720,05/06/2020,Same Day,590,79,34,0,46610,46610,275,Best
3334,27-Feb-20,20215,10003246,31/10/2020,First Class,610,247,182,0,150670,150670,249,Good
3119,14-Apr-20,11740,10000175,29/10/2020,First Class,712,198,144,0,140976,140976,350,Good
4227,23-Jan-20,13595,10000556,20/09/2020,Premium Class,578,241,55,0,139298,139298,69,Average
4510,23-Apr-20,11815,10003237,29/09/2020,Premium Class,916,159,201,0.3,145644,101951,182,Good
3833,19-Feb-20,14185,10003068,27/08/2020,Premium Class,730,190,190,0,138700,138700,160,Good
4818,13-Mar-20,21505,10004053,30/12/2020,Middle Class,534,292,306,0,155928,155928,500,Best
4282,04-Apr-20,18880,10000565,01/10/2020,First Class,827,180,157,0,148860,148860,249,Average
3038,28-Jan-20,17050,10000414,05/10/2020,Same Day,954,251,232,0,239454,239454,0,Best
4876,12-Jan-20,12490,10002998,19/12/2020,Premium Class,533,342,340,0,182286,182286,215,Best
4506,04-Jan-20,13075,10004690,05/08/2020,Premium Class,771,214,155,0,164994,164994,252,Best
3794,31-Mar-20,15145,10002445,19/06/2020,Premium Class,701,80,357,0,56080,56080,116,Average
3689,01-May-20,10690,10003546,10/07/2020,Premium Class,506,70,84,0.1,35420,31878,319,Good
3894,20-Apr-20,14875,10003392,09/06/2020,First Class,620,50,116,0,31000,31000,29,Best
3309,25-Mar-20,17455,10003217,15/08/2020,Middle Class,907,143,221,0,129701,129701,471,Average
3875,18-Feb-20,19930,10001932,24/10/2020,Premium Class,829,249,209,0.3,206421,144495,141,Average
3129,08-Mar-20,20020,10001761,28/11/2020,Middle Class,800,265,324,0,212000,212000,401,Best
4316,14-Mar-20,20255,10003567,10/06/2020,Premium Class,788,88,57,0.3,69344,48541,405,Good
4347,02-Jan-20,14335,10003022,02/09/2020,Middle Class,559,244,19,0,136396,136396,371,Average
3061,26-Feb-20,19330,10004442,20/09/2020,Premium Class,922,207,316,0,190854,190854,332,Good
3431,24-Feb-20,18535,10000129,04/06/2020,Premium Class,851,101,38,0,85951,85951,280,Good
3812,26-Mar-20,12970,10004948,08/10/2020,Same Day,930,196,192,0,182280,182280,471,Best
3549,22-Mar-20,17255,10001725,12/10/2020,Premium Class,674,204,349,0.3,137496,96247,136,Best
4798,02-Mar-20,19750,10000213,12/11/2020,Middle Class,916,255,134,0,233580,233580,290,Good
3653,10-Mar-20,21835,10000807,12/06/2020,Middle Class,777,94,250,0,73038,73038,239,Best
3059,24-Jan-20,13720,10003805,12/11/2020,Premium Class,651,293,76,0.3,190743,133520,87,Best
4480,21-Apr-20,18415,10004353,28/07/2020,Middle Class,824,98,362,0.3,80752,56526,306,Average
3988,24-Apr-20,17230,10004206,08/06/2020,Premium Class,656,45,347,0.3,29520,20664,205,Good
4812,30-Mar-20,16420,10003388,08/12/2020,Premium Class,616,253,80,0.3,155848,109094,155,Average
3340,28-Jan-20,13355,10000193,04/06/2020,First Class,922,128,365,0,118016,118016,30,Average
4457,24-Mar-20,19120,10002111,08/07/2020,Middle Class,581,106,134,0,61586,61586,330,Good
3314,03-Jan-20,21700,10000885,08/12/2020,First Class,910,340,384,0,309400,309400,211,Average
3842,09-Jan-20,17695,10002709,21/11/2020,Premium Class,567,317,227,0,179739,179739,152,Best
4140,01-May-20,20920,10003424,13/12/2020,Premium Class,787,226,324,0,177862,177862,2,Average
3824,02-Feb-20,12175,10003718,23/12/2020,Premium Class,770,325,389,0,250250,250250,39,Average
3028,09-Mar-20,12895,10002508,15/09/2020,Premium Class,526,190,200,0,99940,99940,338,Best
4959,27-Feb-20,12560,10004052,16/10/2020,Premium Class,568,232,52,0,131776,131776,365,Best
3003,04-Jan-20,10645,10003134,16/10/2020,Premium Class,588,286,318,0,168168,168168,127,Good
4246,31-Mar-20,13570,10000719,02/08/2020,Premium Class,795,124,242,0,98580,98580,310,Best
4428,22-Feb-20,10465,10003893,11/09/2020,First Class,650,202,357,0,131300,131300,80,Average
